status,file,source_or_variants
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/QA_Checklist.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/Release_Notes_Template.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/Merge_Map_To_Company_Tree.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/Promotion_Checklist.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/00_Admin/License_Policy.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/00_Admin/Conventions.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/00_Admin/Citation_Rules.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/00_Admin/Contribution_Guide.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/00_Admin/Naming_Standards.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/Visionary_Intelligence_OneClick_Update.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/ResonanceEnergy_OneClick_FullBuild_Patch.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/BackupToolsPackage.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/99_Operations.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/99_Operations copy.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/resonance_backup_incremental.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/OffGrid_Renewables_Cleantech_Reference_Library.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/Visionary_Intelligence_OneClick_Update_ApplyOnly_SafetyFlags.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/OffGrid_Renewables_Cleantech_Engineering_Manual_V2.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/11_References/MASTER_REFERENCES.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/build_all_report.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/preflight_report.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/bootstrap_report.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_210052.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/handbook_automation_report.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_194438.zip,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/chat_context/CHAT_CONTEXT.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/02_Vision_Ethics_Founders/VISION_FOUNDATION.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/01_Executive_Summary/EXEC_SUMMARY.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/12_Admin_Governance/BOARD_CHARTER.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario5_Resilience_Hub/SCENARIO.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario1_Indigenous_Microgrid/SCENARIO.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario3_Industrial_Outfall/SCENARIO.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario4_EcoResort_Campus/SCENARIO.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario2_Irrigation_Canal/SCENARIO.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/one_click_installer.py,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/render_handbooks.py,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/zip_repo_safe.py,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/automate_handbooks.py,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/05_Battery_PV_Wind/COST_BENCHMARKS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/04_Electrical_Protection/PROTECTION_OVERVIEW.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/06_Control_SCADA/BLACKSTART_CONCEPT.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/01_Hydraulics/HYDRAULICS_PRIMER.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/03_Turbine_Generator/CROSSFLOW_TURBINE.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/02_Hydram/HYDRAM_GUIDE.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-01_Turbine_Selection/handbook.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-01_Turbine_Selection/contexts/CONTEXT_OVERLAYS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-02_Intake_Debris/handbook.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-02_Intake_Debris/contexts/CONTEXT_OVERLAYS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-05_Controls_SCADA/handbook.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-05_Controls_SCADA/contexts/CONTEXT_OVERLAYS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-06_Commissioning_FAT_SAT/handbook.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-06_Commissioning_FAT_SAT/contexts/CONTEXT_OVERLAYS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-03_Penstock_Headloss/handbook.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-03_Penstock_Headloss/contexts/CONTEXT_OVERLAYS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-04_Hydram_Tuning/handbook.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/HB-04_Hydram_Tuning/contexts/CONTEXT_OVERLAYS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/_shared/COVER_TEMPLATE.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/_shared/handbook_style.json,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/_shared/DEFAULT_CONTEXTS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/_shared/CONTEXT_MATRIX.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/_shared/DISCLAIMER.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/11_References/MASTER_REFERENCES.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/artifacts/handbook_automation_report.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/05_RnD/04_Coherent_Geometry/SOURCES.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/05_RnD/03_Advanced_Intake_Vortex/IAHR_VORTEX_INTAKES.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/05_RnD/04_Coherent_Geometry/SOURCES.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/05_RnD/03_Advanced_Intake_Vortex/IAHR_VORTEX_INTAKES.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/05_RnD/annex_winter_phase_coherence/DISCLAIMER.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/05_RnD/experiment_registry/EXP-000_TEMPLATE.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/01_Company/NORTH_STAR_METRICS.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/01_Company/VISION_MISSION_VALUES.md,
no_source,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/01_Company/FOUNDING_STATEMENT.md,
no_source,01_Company/NORTH_STAR_METRICS.md,
no_source,01_Company/VISION_MISSION_VALUES.md,
no_source,01_Company/FOUNDING_STATEMENT.md,
status,file,note
filled_from_zip,OffGrid_Renewables_Cleantech_Reference_Library/00_Readme/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/06_Tools/crosslinking/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/06_Tools/hydraulics/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/07_Scenario_Traceability/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/05_Doctrine_Output/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,/tmp/zipex/z123/README.md
filled_from_zip,99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,/tmp/zipex/z123/README.md
filled_from_zip,Implementation/MicroHydroV1/README.md,/tmp/zipex/z123/README.md
filled_from_zip,Implementation/MicroHydroV1/.gitignore,/tmp/zipex/z52/MicroHydroV1/.gitignore
filled_from_zip,Implementation/MicroHydroV1/automation/README.md,/tmp/zipex/z52/MicroHydroV1/automation/README.md
filled_from_zip,Implementation/MicroHydroV1/tests/README.md,/tmp/zipex/z52/MicroHydroV1/tests/README.md
filled_from_zip,Implementation/MicroHydroV1/data/README.md,/tmp/zipex/z52/MicroHydroV1/data/README.md
filled_from_zip,Implementation/MicroHydroV1/tools/validate/validate_repo.py,/tmp/zipex/z84/MicroHydroV1_SoT_Package/validate_repo.py
filled_from_zip,Implementation/MicroHydroV1/cad/README.md,/tmp/zipex/z52/MicroHydroV1/cad/README.md
filled_from_zip,Implementation/MicroHydroV1/docs/README.md,/tmp/zipex/z52/MicroHydroV1/docs/README.md
filled_from_zip,Implementation/MicroHydroV1_Shapr3D_ReferenceModel/params.json,/tmp/zipex/z11/New Folder With Items/params.json
filled_from_zip,Implementation/MicroHydroV1_InitGui_PATCH/README.txt,/tmp/zipex/z21/MICRO HYDRO NEW/NextChat_Package/README.txt
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE.zip,/tmp/zipex/z21/MICRO HYDRO NEW/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE.zip
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/params.json,/tmp/zipex/z11/New Folder With Items/params.json
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/import_measurements.py,/tmp/zipex/z21/MICRO HYDRO NEW/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/import_measurements.py
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/Import_Config.json,/tmp/zipex/z21/MICRO HYDRO NEW/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/Import_Config.json
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/build_all.FCMacro.docx,/tmp/zipex/z11/New Folder With Items/build_all.FCMacro.docx
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/MicroHydroV1_Bench_Test_Tracker.xlsx,/tmp/zipex/z21/MICRO HYDRO NEW/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/MicroHydroV1_Bench_Test_Tracker.xlsx
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/TANK_Ripple_Model.xlsx,/tmp/zipex/z21/MICRO HYDRO NEW/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/TANK_Ripple_Model.xlsx
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/04_Hydram_Research_Unit/TANK_Ripple_Model.xlsx,/tmp/zipex/z21/MICRO HYDRO NEW/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/04_Hydram_Research_Unit/TANK_Ripple_Model.xlsx
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/NextChat_Package/README.txt,/tmp/zipex/z21/MICRO HYDRO NEW/NextChat_Package/README.txt
filled_from_zip,Implementation/MICRO HYDRO - OLD/RnD/zipppittt/MICRO HYDRO.zip,/tmp/zipex/z21/MICRO HYDRO NEW/MICRO HYDRO - OLD/zipppittt/MICRO HYDRO.zip
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_JetCoherence/T001_JetCoherence_Run1.csv,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_JetCoherence/T001_JetCoherence_Run1.csv
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_TankRipple/T002_TankRipple_Run1.csv,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_TankRipple/T002_TankRipple_Run1.csv
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_Power/T004_Power_Run1.csv,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_Power/T004_Power_Run1.csv
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_ELCStability/T003_ELCStability_Run1.csv,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_ELCStability/T003_ELCStability_Run1.csv
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tools/workflow/autofill_evidence_doc.py,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_RUN3_AutoFill_Evidence_RUNID_BASELINE_v0.3.0/MicroHydroV1/tools/workflow/autofill_evidence_doc.py
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/addons/zips/MicroHydroV1_v0.3.0_FULL_LOCKED_PressurePa.zip,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_v0.3.0_FULL_LOCKED_PressurePa.zip
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/addons/zips/MicroHydroV1_DO_ALL_AddOn_v0.3.0 (3).zip,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_DO_ALL_AddOn_v0.3.0 (3).zip
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/addons/zips/MicroHydroV1_RUN3_DoAll_Templates_Plots.zip,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_RUN3_DoAll_Templates_Plots.zip
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/addons/zips/MicroHydroV1_DO_ALL_AddOn_v0.3.0.zip,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_DO_ALL_AddOn_v0.3.0.zip
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/addons/zips/MicroHydroV1_Calibration_AutoEmbed_AddOn_v0.3.0.zip,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_Calibration_AutoEmbed_AddOn_v0.3.0.zip
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/addons/zips/MicroHydroV1_DO_ALL_AddOn_v0.3.0 (2).zip,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_DO_ALL_AddOn_v0.3.0 (2).zip
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/run3/README_AUTOFILL.md,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_RUN3_AutoFill_Evidence_RUNID_BASELINE_v0.3.0/MicroHydroV1/docs/run3/README_AUTOFILL.md
filled_from_zip,Implementation/MicroHydroV1 — SoT/MicroHydroV1_BACKUP_20260122_005746/MicroHydroV1_v0.3.0_FULL_LOCKED_PressurePa.zip,/tmp/zipex/z13/01_SharePoint_Libraries/MicroHydroV1 — SoT/MicroHydroV1/MicroHydroV1_v0.3.0_FULL_LOCKED_PressurePa.zip
